zinc_id,gene_name,gene_name,affinity
ZINC000026847121,POL,POL,7.93
ZINC000027518719,POL,POL,7.93
ZINC000027518720,POL,POL,7.93
ZINC000000586613,POL,POL,7.92
ZINC000001915846,POL,POL,7.92
ZINC000003798135,POL,POL,7.92
ZINC000003815646,POL,POL,7.92
ZINC000003833861,POL,POL,7.92
ZINC000005841821,POL,POL,7.92
ZINC000013587697,POL,POL,7.92
ZINC000013589476,POL,POL,7.92
ZINC000013600941,POL,POL,7.92
ZINC000013604427,POL,POL,7.92
ZINC000013671798,POL,POL,7.92
ZINC000013759860,POL,POL,7.92
ZINC000013782675,POL,POL,7.92
ZINC000013782676,POL,POL,7.92
ZINC000014942888,POL,POL,7.92
ZINC000014943149,POL,POL,7.92
ZINC000014943153,POL,POL,7.92
ZINC000014943154,POL,POL,7.92
ZINC000014943156,POL,POL,7.92
ZINC000014943310,POL,POL,7.92
ZINC000014943355,POL,POL,7.92
ZINC000014943356,POL,POL,7.92
ZINC000014943357,POL,POL,7.92
ZINC000014944506,POL,POL,7.92
ZINC000014946335,POL,POL,7.92
ZINC000014946340,POL,POL,7.92
ZINC000014946389,POL,POL,7.92
ZINC000014946721,POL,POL,7.92
ZINC000014946745,POL,POL,7.92
ZINC000014946750,POL,POL,7.92
ZINC000024715198,POL,POL,7.92
ZINC000025998639,POL,POL,7.92
ZINC000026258539,POL,POL,7.92
ZINC000026258545,POL,POL,7.92
ZINC000026575521,POL,POL,7.92
ZINC000026650072,POL,POL,7.92
ZINC000026837761,POL,POL,7.92
ZINC000027193222,POL,POL,7.92
ZINC000027193227,POL,POL,7.92
ZINC000027331690,POL,POL,7.92
ZINC000027331694,POL,POL,7.92
ZINC000028521274,POL,POL,7.92
ZINC000028521276,POL,POL,7.92
ZINC000029311338,POL,POL,7.92
ZINC000029311344,POL,POL,7.92
ZINC000029397999,POL,POL,7.92
ZINC000029400002,POL,POL,7.92
ZINC000029402946,POL,POL,7.92
ZINC000029402954,POL,POL,7.92
ZINC000033817034,POL,POL,7.92
ZINC000036124669,POL,POL,7.92
ZINC000036124672,POL,POL,7.92
ZINC000036124762,POL,POL,7.92
ZINC000036140457,POL,POL,7.92
ZINC000043888597,POL,POL,7.92
ZINC000049682962,POL,POL,7.92
ZINC000049778359,POL,POL,7.92
ZINC000049823027,POL,POL,7.92
ZINC000049823029,POL,POL,7.92
ZINC000058615914,POL,POL,7.92
ZINC000095537927,POL,POL,7.92
ZINC000095544677,POL,POL,7.92
ZINC000095610066,POL,POL,7.92
ZINC000095610067,POL,POL,7.92
ZINC000095610699,POL,POL,7.92
ZINC000100795565,POL,POL,7.92
ZINC000100795567,POL,POL,7.92
ZINC000100887862,POL,POL,7.92
ZINC000100887864,POL,POL,7.92
ZINC000100887867,POL,POL,7.92
ZINC000100887869,POL,POL,7.92
ZINC000101083063,POL,POL,7.92
ZINC000101291994,POL,POL,7.92
ZINC000150522473,POL,POL,7.92
ZINC000169319244,POL,POL,7.92
ZINC000169363782,POL,POL,7.92
ZINC000253668097,POL,POL,7.92
ZINC000253668105,POL,POL,7.92
ZINC000253687584,POL,POL,7.92
ZINC000253687597,POL,POL,7.92
ZINC000299818660,POL,POL,7.92
ZINC000027986025,POL,POL,7.91
ZINC000058535483,POL,POL,7.91
ZINC000003959558,POL,POL,7.90
ZINC000014943043,POL,POL,7.90
ZINC000014943199,POL,POL,7.90
ZINC000026577532,POL,POL,7.90
ZINC000028528073,POL,POL,7.90
ZINC000028528074,POL,POL,7.90
ZINC000001554725,POL,POL,7.89
ZINC000003935707,POL,POL,7.89
ZINC000006425252,POL,POL,7.89
ZINC000006567772,POL,POL,7.89
ZINC000006567775,POL,POL,7.89
ZINC000013756087,POL,POL,7.89
ZINC000013761649,POL,POL,7.89
ZINC000013761650,POL,POL,7.89
ZINC000013775981,POL,POL,7.89
ZINC000013826399,POL,POL,7.89
ZINC000014943014,POL,POL,7.89
ZINC000014946347,POL,POL,7.89
ZINC000014947137,POL,POL,7.89
ZINC000026181373,POL,POL,7.89
ZINC000026181378,POL,POL,7.89
ZINC000026286490,POL,POL,7.89
ZINC000026286496,POL,POL,7.89
ZINC000026288317,POL,POL,7.89
ZINC000026288323,POL,POL,7.89
ZINC000026288329,POL,POL,7.89
ZINC000026288333,POL,POL,7.89
ZINC000026289693,POL,POL,7.89
ZINC000026392315,POL,POL,7.89
ZINC000027079382,POL,POL,7.89
ZINC000027330539,POL,POL,7.89
ZINC000027655657,POL,POL,7.89
ZINC000028228864,POL,POL,7.89
ZINC000028228869,POL,POL,7.89
ZINC000028528154,POL,POL,7.89
ZINC000028528155,POL,POL,7.89
ZINC000034817560,POL,POL,7.89
ZINC000038146818,POL,POL,7.89
ZINC000095539697,POL,POL,7.89
ZINC000095542117,POL,POL,7.89
ZINC000095542118,POL,POL,7.89
ZINC000095545785,POL,POL,7.89
ZINC000095545786,POL,POL,7.89
ZINC000095545796,POL,POL,7.89
ZINC000095546166,POL,POL,7.89
ZINC000095546172,POL,POL,7.89
ZINC000095546283,POL,POL,7.89
ZINC000095548682,POL,POL,7.89
ZINC000095609597,POL,POL,7.89
ZINC000096178603,POL,POL,7.89
ZINC000096178604,POL,POL,7.89
ZINC000100032087,POL,POL,7.89
ZINC000100032091,POL,POL,7.89
ZINC000100032095,POL,POL,7.89
ZINC000100032097,POL,POL,7.89
ZINC000100032244,POL,POL,7.89
ZINC000100032249,POL,POL,7.89
ZINC000100032251,POL,POL,7.89
ZINC000100032255,POL,POL,7.89
ZINC000100763837,POL,POL,7.89
ZINC000100763839,POL,POL,7.89
ZINC000101278327,POL,POL,7.89
ZINC000101278330,POL,POL,7.89
ZINC000150530646,POL,POL,7.89
ZINC000169352025,POL,POL,7.89
ZINC000014942886,POL,POL,7.88
ZINC000038146879,POL,POL,7.88
ZINC000038146881,POL,POL,7.88
ZINC000014946766,POL,POL,7.87
ZINC000014946767,POL,POL,7.87
ZINC000023357728,POL,POL,7.87
ZINC000038146855,POL,POL,7.87
ZINC000038146857,POL,POL,7.87
ZINC000023357710,POL,POL,7.86
ZINC000026493355,POL,POL,7.86
ZINC000026984671,POL,POL,7.86
ZINC000027844373,POL,POL,7.86
ZINC000027844381,POL,POL,7.86
ZINC000027844388,POL,POL,7.86
ZINC000027844395,POL,POL,7.86
ZINC000000005852,POL,POL,7.85
ZINC000001915849,POL,POL,7.85
ZINC000003803638,POL,POL,7.85
ZINC000004544657,POL,POL,7.85
ZINC000005887016,POL,POL,7.85
ZINC000005889043,POL,POL,7.85
ZINC000006424956,POL,POL,7.85
ZINC000013587693,POL,POL,7.85
ZINC000013671792,POL,POL,7.85
ZINC000013744227,POL,POL,7.85
ZINC000013744229,POL,POL,7.85
ZINC000013756555,POL,POL,7.85
ZINC000013779350,POL,POL,7.85
ZINC000013782663,POL,POL,7.85
ZINC000014943195,POL,POL,7.85
ZINC000014943301,POL,POL,7.85
ZINC000014943382,POL,POL,7.85
ZINC000014944508,POL,POL,7.85
ZINC000014946330,POL,POL,7.85
ZINC000014946376,POL,POL,7.85
ZINC000026159673,POL,POL,7.85
ZINC000026159681,POL,POL,7.85
ZINC000026159693,POL,POL,7.85
ZINC000026183168,POL,POL,7.85
ZINC000026183173,POL,POL,7.85
ZINC000026183178,POL,POL,7.85
ZINC000026183185,POL,POL,7.85
ZINC000026388272,POL,POL,7.85
ZINC000026396854,POL,POL,7.85
ZINC000026992927,POL,POL,7.85
ZINC000027079377,POL,POL,7.85
ZINC000027202006,POL,POL,7.85
ZINC000027202012,POL,POL,7.85
ZINC000027207557,POL,POL,7.85
ZINC000027207561,POL,POL,7.85
ZINC000027416553,POL,POL,7.85
ZINC000027556366,POL,POL,7.85
ZINC000027655525,POL,POL,7.85
ZINC000027764221,POL,POL,7.85
ZINC000027903089,POL,POL,7.85
ZINC000027903097,POL,POL,7.85
ZINC000028002512,POL,POL,7.85
ZINC000028571546,POL,POL,7.85
ZINC000028770539,POL,POL,7.85
ZINC000029394005,POL,POL,7.85
ZINC000036124536,POL,POL,7.85
ZINC000036140531,POL,POL,7.85
ZINC000058615815,POL,POL,7.85
ZINC000095541819,POL,POL,7.85
ZINC000100053524,POL,POL,7.85
ZINC000100053525,POL,POL,7.85
ZINC000100827101,POL,POL,7.85
ZINC000100830303,POL,POL,7.85
ZINC000100830306,POL,POL,7.85
ZINC000100889051,POL,POL,7.85
ZINC000101320069,POL,POL,7.85
ZINC000150529061,POL,POL,7.85
ZINC000150534708,POL,POL,7.85
ZINC000150534709,POL,POL,7.85
ZINC000014943051,POL,POL,7.83
ZINC000014943331,POL,POL,7.83
ZINC000026014559,POL,POL,7.83
ZINC000026016215,POL,POL,7.83
ZINC000000005722,POL,POL,7.82
ZINC000000022098,POL,POL,7.82
ZINC000003815648,POL,POL,7.82
ZINC000003951308,POL,POL,7.82
ZINC000003989594,POL,POL,7.82
ZINC000005887037,POL,POL,7.82
ZINC000006521947,POL,POL,7.82
ZINC000012487116,POL,POL,7.82
ZINC000013605821,POL,POL,7.82
ZINC000013782660,POL,POL,7.82
ZINC000013826397,POL,POL,7.82
ZINC000013861550,POL,POL,7.82
ZINC000014943349,POL,POL,7.82
ZINC000014943350,POL,POL,7.82
ZINC000014943351,POL,POL,7.82
ZINC000014943378,POL,POL,7.82
ZINC000014943505,POL,POL,7.82
ZINC000014943506,POL,POL,7.82
ZINC000014943509,POL,POL,7.82
ZINC000014943511,POL,POL,7.82
ZINC000014946744,POL,POL,7.82
ZINC000014946765,POL,POL,7.82
ZINC000026177865,POL,POL,7.82
ZINC000026177872,POL,POL,7.82
ZINC000026177879,POL,POL,7.82
ZINC000026177886,POL,POL,7.82
ZINC000026388208,POL,POL,7.82
ZINC000026494903,POL,POL,7.82
ZINC000026494907,POL,POL,7.82
ZINC000026499940,POL,POL,7.82
ZINC000026499943,POL,POL,7.82
ZINC000027087478,POL,POL,7.82
ZINC000027087485,POL,POL,7.82
ZINC000027200097,POL,POL,7.82
ZINC000027200472,POL,POL,7.82
ZINC000027200478,POL,POL,7.82
ZINC000027519898,POL,POL,7.82
ZINC000027564319,POL,POL,7.82
ZINC000027853648,POL,POL,7.82
ZINC000028124493,POL,POL,7.82
ZINC000028570348,POL,POL,7.82
ZINC000029399092,POL,POL,7.82
ZINC000029464750,POL,POL,7.82
ZINC000029464756,POL,POL,7.82
ZINC000034820438,POL,POL,7.82
ZINC000036140200,POL,POL,7.82
ZINC000038156465,POL,POL,7.82
ZINC000038156466,POL,POL,7.82
ZINC000049778358,POL,POL,7.82
ZINC000095546265,POL,POL,7.82
ZINC000095608077,POL,POL,7.82
ZINC000095608078,POL,POL,7.82
ZINC000100712882,POL,POL,7.82
ZINC000100712885,POL,POL,7.82
ZINC000100781592,POL,POL,7.82
ZINC000100781605,POL,POL,7.82
ZINC000100785571,POL,POL,7.82
ZINC000100785580,POL,POL,7.82
ZINC000100840415,POL,POL,7.82
ZINC000100840416,POL,POL,7.82
ZINC000100840418,POL,POL,7.82
ZINC000100840420,POL,POL,7.82
ZINC000150529054,POL,POL,7.82
ZINC000253644121,POL,POL,7.82
ZINC000253644122,POL,POL,7.82
ZINC000003800064,POL,POL,7.80
ZINC000006524187,POL,POL,7.80
ZINC000013558589,POL,POL,7.80
ZINC000013587701,POL,POL,7.80
ZINC000014943115,POL,POL,7.80
ZINC000014943182,POL,POL,7.80
ZINC000014943183,POL,POL,7.80
ZINC000026018692,POL,POL,7.80
ZINC000026942524,POL,POL,7.80
ZINC000026942532,POL,POL,7.80
ZINC000026943914,POL,POL,7.80
ZINC000026943922,POL,POL,7.80
ZINC000027081191,POL,POL,7.80
ZINC000027413601,POL,POL,7.80
ZINC000027415944,POL,POL,7.80
ZINC000027415948,POL,POL,7.80
ZINC000027415951,POL,POL,7.80
ZINC000027415956,POL,POL,7.80
ZINC000027523988,POL,POL,7.80
ZINC000027851998,POL,POL,7.80
ZINC000027896473,POL,POL,7.80
ZINC000028008530,POL,POL,7.80
ZINC000028008534,POL,POL,7.80
ZINC000028769742,POL,POL,7.80
ZINC000029487506,POL,POL,7.80
ZINC000032025375,POL,POL,7.80
ZINC000049792298,POL,POL,7.80
ZINC000095545793,POL,POL,7.80
ZINC000095545794,POL,POL,7.80
ZINC000095558011,POL,POL,7.80
ZINC000095610562,POL,POL,7.80
ZINC000100785316,POL,POL,7.80
ZINC000100785322,POL,POL,7.80
ZINC000100785329,POL,POL,7.80
ZINC000100785335,POL,POL,7.80
ZINC000100831382,POL,POL,7.80
ZINC000100831384,POL,POL,7.80
ZINC000160937085,POL,POL,7.80
ZINC000169352012,POL,POL,7.80
ZINC000299840371,POL,POL,7.80
ZINC000299840372,POL,POL,7.80
ZINC000299840373,POL,POL,7.80
ZINC000005974550,POL,POL,7.78
ZINC000006581573,POL,POL,7.78
ZINC000026838238,POL,POL,7.78
ZINC000000021675,POL,POL,7.77
ZINC000003815650,POL,POL,7.77
ZINC000003962660,POL,POL,7.77
ZINC000005886210,POL,POL,7.77
ZINC000013756575,POL,POL,7.77
ZINC000013756576,POL,POL,7.77
ZINC000013756578,POL,POL,7.77
ZINC000014943191,POL,POL,7.77
ZINC000014943751,POL,POL,7.77
ZINC000026389636,POL,POL,7.77
ZINC000026574279,POL,POL,7.77
ZINC000026835569,POL,POL,7.77
ZINC000026946835,POL,POL,7.77
ZINC000026946842,POL,POL,7.77
ZINC000027188541,POL,POL,7.77
ZINC000027209825,POL,POL,7.77
ZINC000027554216,POL,POL,7.77
ZINC000027556165,POL,POL,7.77
ZINC000027850695,POL,POL,7.77
ZINC000027983626,POL,POL,7.77
ZINC000027983632,POL,POL,7.77
ZINC000053150590,POL,POL,7.77
ZINC000053267604,POL,POL,7.77
ZINC000095546170,POL,POL,7.77
ZINC000095614926,POL,POL,7.77
ZINC000100885179,POL,POL,7.77
ZINC000100885181,POL,POL,7.77
ZINC000100885184,POL,POL,7.77
ZINC000100885188,POL,POL,7.77
ZINC000100898920,POL,POL,7.77
ZINC000100898925,POL,POL,7.77
ZINC000101030376,POL,POL,7.77
ZINC000169352018,POL,POL,7.77
ZINC000169352744,POL,POL,7.77
ZINC000014946759,POL,POL,7.76
ZINC000014946773,POL,POL,7.76
ZINC000023357734,POL,POL,7.76
ZINC000026018874,POL,POL,7.76
ZINC000000017077,POL,POL,7.75
ZINC000003798143,POL,POL,7.75
ZINC000003581688,POL,POL,7.74
ZINC000005841959,POL,POL,7.74
ZINC000013587691,POL,POL,7.74
ZINC000013587694,POL,POL,7.74
ZINC000013761695,POL,POL,7.74
ZINC000013761696,POL,POL,7.74
ZINC000014943420,POL,POL,7.74
ZINC000014943421,POL,POL,7.74
ZINC000014946349,POL,POL,7.74
ZINC000023265874,POL,POL,7.74
ZINC000026389054,POL,POL,7.74
ZINC000026389193,POL,POL,7.74
ZINC000026663143,POL,POL,7.74
ZINC000026671995,POL,POL,7.74
ZINC000026671999,POL,POL,7.74
ZINC000026953114,POL,POL,7.74
ZINC000026953124,POL,POL,7.74
ZINC000027077421,POL,POL,7.74
ZINC000027706923,POL,POL,7.74
ZINC000027706933,POL,POL,7.74
ZINC000028395903,POL,POL,7.74
ZINC000028395910,POL,POL,7.74
ZINC000028395917,POL,POL,7.74
ZINC000028530332,POL,POL,7.74
ZINC000028571788,POL,POL,7.74
ZINC000028769015,POL,POL,7.74
ZINC000029563352,POL,POL,7.74
ZINC000038147252,POL,POL,7.74
ZINC000038148946,POL,POL,7.74
ZINC000038148947,POL,POL,7.74
ZINC000049780033,POL,POL,7.74
ZINC000049932180,POL,POL,7.74
ZINC000049932181,POL,POL,7.74
ZINC000058522894,POL,POL,7.74
ZINC000095543480,POL,POL,7.74
ZINC000095543481,POL,POL,7.74
ZINC000095609669,POL,POL,7.74
ZINC000095609670,POL,POL,7.74
ZINC000095610343,POL,POL,7.74
ZINC000096904163,POL,POL,7.74
ZINC000100889075,POL,POL,7.74
ZINC000102199248,POL,POL,7.74
ZINC000102199251,POL,POL,7.74
ZINC000169352001,POL,POL,7.74
ZINC000261155287,POL,POL,7.74
ZINC000014946769,POL,POL,7.73
ZINC000023357731,POL,POL,7.73
ZINC000100985135,POL,POL,7.73
ZINC000100985139,POL,POL,7.73
ZINC000000005395,POL,POL,7.72
ZINC000001915835,POL,POL,7.72
ZINC000003833860,POL,POL,7.72
ZINC000006385115,POL,POL,7.72
ZINC000013474568,POL,POL,7.72
ZINC000013474569,POL,POL,7.72
ZINC000013763666,POL,POL,7.72
ZINC000014943018,POL,POL,7.72
ZINC000014943377,POL,POL,7.72
ZINC000014946741,POL,POL,7.72
ZINC000024538601,POL,POL,7.72
ZINC000026173867,POL,POL,7.72
ZINC000026283325,POL,POL,7.72
ZINC000026283330,POL,POL,7.72
ZINC000026291161,POL,POL,7.72
ZINC000026388325,POL,POL,7.72
ZINC000026390532,POL,POL,7.72
ZINC000026390536,POL,POL,7.72
ZINC000026396040,POL,POL,7.72
ZINC000026939733,POL,POL,7.72
ZINC000026945815,POL,POL,7.72
ZINC000026945823,POL,POL,7.72
ZINC000027418432,POL,POL,7.72
ZINC000027423514,POL,POL,7.72
ZINC000027441347,POL,POL,7.72
ZINC000027769756,POL,POL,7.72
ZINC000095611092,POL,POL,7.72
ZINC000095611093,POL,POL,7.72
ZINC000095611094,POL,POL,7.72
ZINC000095611095,POL,POL,7.72
ZINC000095614715,POL,POL,7.72
ZINC000100909348,POL,POL,7.72
ZINC000100909354,POL,POL,7.72
ZINC000169352031,POL,POL,7.72
ZINC000000017076,POL,POL,7.71
ZINC000003798141,POL,POL,7.71
ZINC000014946764,POL,POL,7.71
ZINC000026018924,POL,POL,7.71
ZINC000000004778,POL,POL,7.70
ZINC000000005218,POL,POL,7.70
ZINC000000014547,POL,POL,7.70
ZINC000000020400,POL,POL,7.70
ZINC000000024158,POL,POL,7.70
ZINC000000306266,POL,POL,7.70
ZINC000003808299,POL,POL,7.70
ZINC000003939029,POL,POL,7.70
ZINC000003982221,POL,POL,7.70
ZINC000005841448,POL,POL,7.70
ZINC000005842107,POL,POL,7.70
ZINC000005842127,POL,POL,7.70
ZINC000005891732,POL,POL,7.70
ZINC000005930653,POL,POL,7.70
ZINC000005939148,POL,POL,7.70
ZINC000006385161,POL,POL,7.70
ZINC000006385169,POL,POL,7.70
ZINC000006385186,POL,POL,7.70
ZINC000006522074,POL,POL,7.70
ZINC000012501706,POL,POL,7.70
ZINC000013474566,POL,POL,7.70
ZINC000013474567,POL,POL,7.70
ZINC000013560837,POL,POL,7.70
ZINC000013759879,POL,POL,7.70
ZINC000013761723,POL,POL,7.70
ZINC000013761724,POL,POL,7.70
ZINC000013780553,POL,POL,7.70
ZINC000013861548,POL,POL,7.70
ZINC000013863476,POL,POL,7.70
ZINC000013863477,POL,POL,7.70
ZINC000013863478,POL,POL,7.70
ZINC000013863479,POL,POL,7.70
ZINC000014943049,POL,POL,7.70
ZINC000014943147,POL,POL,7.70
ZINC000014943148,POL,POL,7.70
ZINC000014943474,POL,POL,7.70
ZINC000014946397,POL,POL,7.70
ZINC000014946715,POL,POL,7.70
ZINC000026014573,POL,POL,7.70
ZINC000026147968,POL,POL,7.70
ZINC000026166777,POL,POL,7.70
ZINC000026575060,POL,POL,7.70
ZINC000026837781,POL,POL,7.70
ZINC000027080592,POL,POL,7.70
ZINC000027185573,POL,POL,7.70
ZINC000027189517,POL,POL,7.70
ZINC000027415601,POL,POL,7.70
ZINC000027419516,POL,POL,7.70
ZINC000027526504,POL,POL,7.70
ZINC000027985154,POL,POL,7.70
ZINC000027985161,POL,POL,7.70
ZINC000027985166,POL,POL,7.70
ZINC000027985173,POL,POL,7.70
ZINC000028101948,POL,POL,7.70
ZINC000028458922,POL,POL,7.70
ZINC000028458928,POL,POL,7.70
ZINC000028478311,POL,POL,7.70
ZINC000028478313,POL,POL,7.70
ZINC000028572350,POL,POL,7.70
ZINC000028713013,POL,POL,7.70
ZINC000028713014,POL,POL,7.70
ZINC000029473291,POL,POL,7.70
ZINC000034086794,POL,POL,7.70
ZINC000034820440,POL,POL,7.70
ZINC000070454665,POL,POL,7.70
ZINC000095541754,POL,POL,7.70
ZINC000095544143,POL,POL,7.70
ZINC000095544144,POL,POL,7.70
ZINC000095611155,POL,POL,7.70
ZINC000096126778,POL,POL,7.70
ZINC000100822043,POL,POL,7.70
ZINC000100830322,POL,POL,7.70
ZINC000100830324,POL,POL,7.70
ZINC000101018327,POL,POL,7.70
ZINC000101028639,POL,POL,7.70
ZINC000150534735,POL,POL,7.70
ZINC000150534737,POL,POL,7.70
ZINC000169349234,POL,POL,7.70
ZINC000169349235,POL,POL,7.70
ZINC000169349991,POL,POL,7.70
ZINC000169366186,POL,POL,7.70
ZINC000169366188,POL,POL,7.70
ZINC000253918731,POL,POL,7.70
ZINC000253918733,POL,POL,7.70
ZINC000253918735,POL,POL,7.70
ZINC000253918737,POL,POL,7.70
ZINC000101036285,POL,POL,7.69
ZINC000101036287,POL,POL,7.69
ZINC000005846260,POL,POL,7.68
ZINC000005846905,POL,POL,7.68
ZINC000013759881,POL,POL,7.68
ZINC000014943181,POL,POL,7.68
ZINC000014944214,POL,POL,7.68
ZINC000014944217,POL,POL,7.68
ZINC000027206414,POL,POL,7.68
ZINC000027206422,POL,POL,7.68
ZINC000027426680,POL,POL,7.68
ZINC000027426685,POL,POL,7.68
ZINC000027426691,POL,POL,7.68
ZINC000049792294,POL,POL,7.68
ZINC000095544221,POL,POL,7.68
ZINC000096126911,POL,POL,7.68
ZINC000096126912,POL,POL,7.68
ZINC000101169190,POL,POL,7.68
ZINC000101169192,POL,POL,7.68
ZINC000150522276,POL,POL,7.68
ZINC000162297606,POL,POL,7.68
ZINC000169352017,POL,POL,7.68
ZINC000004544447,POL,POL,7.67
ZINC000000007751,POL,POL,7.66
ZINC000000009136,POL,POL,7.66
ZINC000003815651,POL,POL,7.66
ZINC000003871189,POL,POL,7.66
ZINC000004392456,POL,POL,7.66
ZINC000005827983,POL,POL,7.66
ZINC000006481691,POL,POL,7.66
ZINC000006521867,POL,POL,7.66
ZINC000013779354,POL,POL,7.66
ZINC000013861547,POL,POL,7.66
ZINC000014943184,POL,POL,7.66
ZINC000014943185,POL,POL,7.66
ZINC000014943346,POL,POL,7.66
ZINC000014943347,POL,POL,7.66
ZINC000014943348,POL,POL,7.66
ZINC000014945767,POL,POL,7.66
ZINC000014946336,POL,POL,7.66
ZINC000026015900,POL,POL,7.66
ZINC000026177177,POL,POL,7.66
ZINC000026177183,POL,POL,7.66
ZINC000026177190,POL,POL,7.66
ZINC000026177198,POL,POL,7.66
ZINC000026292845,POL,POL,7.66
ZINC000026396595,POL,POL,7.66
ZINC000026576005,POL,POL,7.66
ZINC000026648082,POL,POL,7.66
ZINC000027075574,POL,POL,7.66
ZINC000027182092,POL,POL,7.66
ZINC000027887940,POL,POL,7.66
ZINC000027986495,POL,POL,7.66
ZINC000028530381,POL,POL,7.66
ZINC000028571590,POL,POL,7.66
ZINC000029228806,POL,POL,7.66
ZINC000029412812,POL,POL,7.66
ZINC000036124592,POL,POL,7.66
ZINC000036152473,POL,POL,7.66
ZINC000038155917,POL,POL,7.66
ZINC000095545784,POL,POL,7.66
ZINC000095614787,POL,POL,7.66
ZINC000100785402,POL,POL,7.66
ZINC000100785410,POL,POL,7.66
ZINC000253850779,POL,POL,7.66
ZINC000253850785,POL,POL,7.66
ZINC000013797468,POL,POL,7.65
ZINC000049605972,POL,POL,7.65
ZINC000096904182,POL,POL,7.65
ZINC000003833864,POL,POL,7.64
ZINC000003951639,POL,POL,7.64
ZINC000005887008,POL,POL,7.64
ZINC000005887194,POL,POL,7.64
ZINC000005891337,POL,POL,7.64
ZINC000005963432,POL,POL,7.64
ZINC000006521869,POL,POL,7.64
ZINC000006582375,POL,POL,7.64
ZINC000006582388,POL,POL,7.64
ZINC000013584824,POL,POL,7.64
ZINC000013759852,POL,POL,7.64
ZINC000014943311,POL,POL,7.64
ZINC000014943313,POL,POL,7.64
ZINC000014943401,POL,POL,7.64
ZINC000014946361,POL,POL,7.64
ZINC000026261978,POL,POL,7.64
ZINC000026261982,POL,POL,7.64
ZINC000026644566,POL,POL,7.64
ZINC000026828276,POL,POL,7.64
ZINC000026946185,POL,POL,7.64
ZINC000026946193,POL,POL,7.64
ZINC000027200658,POL,POL,7.64
ZINC000027200663,POL,POL,7.64
ZINC000027203470,POL,POL,7.64
ZINC000027203476,POL,POL,7.64
ZINC000027405727,POL,POL,7.64
ZINC000027405731,POL,POL,7.64
ZINC000027411003,POL,POL,7.64
ZINC000027518615,POL,POL,7.64
ZINC000028459129,POL,POL,7.64
ZINC000028459132,POL,POL,7.64
ZINC000028459135,POL,POL,7.64
ZINC000028562961,POL,POL,7.64
ZINC000028571888,POL,POL,7.64
ZINC000028572201,POL,POL,7.64
ZINC000034817564,POL,POL,7.64
ZINC000036124546,POL,POL,7.64
ZINC000036140519,POL,POL,7.64
ZINC000053033442,POL,POL,7.64
ZINC000095540660,POL,POL,7.64
ZINC000095546291,POL,POL,7.64
ZINC000101258654,POL,POL,7.64
ZINC000101258656,POL,POL,7.64
ZINC000102277512,POL,POL,7.64
ZINC000102277520,POL,POL,7.64
ZINC000102277525,POL,POL,7.64
ZINC000102277531,POL,POL,7.64
ZINC000261178338,POL,POL,7.64
ZINC000261178339,POL,POL,7.64
ZINC000299847219,POL,POL,7.64
ZINC000299847220,POL,POL,7.64
ZINC000000005876,POL,POL,7.63
ZINC000005832354,POL,POL,7.63
ZINC000017215574,POL,POL,7.63
ZINC000026973649,POL,POL,7.63
ZINC000027426924,POL,POL,7.63
ZINC000028003613,POL,POL,7.63
ZINC000038155304,POL,POL,7.63
ZINC000013682469,POL,POL,7.62
ZINC000013826393,POL,POL,7.62
ZINC000026733352,POL,POL,7.62
ZINC000027195891,POL,POL,7.62
ZINC000027195897,POL,POL,7.62
ZINC000027852747,POL,POL,7.62
ZINC000028461172,POL,POL,7.62
ZINC000028461175,POL,POL,7.62
ZINC000029468194,POL,POL,7.62
ZINC000095545532,POL,POL,7.62
ZINC000095610715,POL,POL,7.62
ZINC000095921378,POL,POL,7.62
ZINC000100712790,POL,POL,7.62
ZINC000100712792,POL,POL,7.62
ZINC000100712794,POL,POL,7.62
ZINC000100712796,POL,POL,7.62
ZINC000100712916,POL,POL,7.62
ZINC000100712918,POL,POL,7.62
ZINC000100712920,POL,POL,7.62
ZINC000100712924,POL,POL,7.62
ZINC000160935687,POL,POL,7.62
ZINC000169352011,POL,POL,7.62
ZINC000169352748,POL,POL,7.62
ZINC000201330270,POL,POL,7.62
ZINC000026844565,POL,POL,7.61
ZINC000026844573,POL,POL,7.61
ZINC000299829387,POL,POL,7.61
ZINC000299829388,POL,POL,7.61
ZINC000299829390,POL,POL,7.61
ZINC000299829391,POL,POL,7.61
ZINC000003648348,POL,POL,7.60
ZINC000005848911,POL,POL,7.60
ZINC000006424927,POL,POL,7.60
ZINC000013797465,POL,POL,7.60
ZINC000014943372,POL,POL,7.60
ZINC000014943478,POL,POL,7.60
ZINC000014943883,POL,POL,7.60
ZINC000014947136,POL,POL,7.60
